201500377,2,SW,14/01/2015 07:33,Q,NAF,218,22/01/2015,2,4/2/2015,218,1,,1,BLI parking lot,boon lay interchange,1,1,1,1,4,37,1,1,5,70,54,0,0,0,N,Y,Y,N,N,N,N,N,,,21,"sbs9406E - LHS v/mirror bracket broken, LHS v/mirror glass, front w/screen glass crack, front LHS body panel scratches, BLRG, no cctv",Aft pax alighting I proceed to parking lot. Traffic was heavy. I signalled right. I noticed a SMRT bus on my left when suddenly said SMRT bus TIB1097Y svc172 turned right. I horned and stopped at the same time. there was a ped crossing for BC atsaid area. SMRT bus still moved on thus causing his bus to collide with my bus. My bus was stationary at that point of time because I had stopped. I alighted. I check damage. RM Chin was at scene.I was told to RTD back to SLBP.,(N)(N): SMRT bus sideswipe SBS 9406E,,,W02792015,sfalio02,22/01/2015 13:45,sfalio02,4/2/2015 14:40
201500378,2,SW,17/01/2015 10:45,C,NAF,218,22/01/2015,2,4/2/2015,218,1,,1,Clementi rd bef BS22.7km,clementi road,2,2,1,1,10,33,2,3,5,86,81,0,1,0,N,Y,Y,N,N,N,N,N,,,21,"3695B - HCRG, cctv",I was on the extreme left lane alg Clementi Rd twds Cwealth Ave West. Bef reaching said bstop a unknown car swerved into my path from the right. On seeing this I appliead brake to stop to avoid. Due to this a F/Chinese age 50Y who was preparingto alight fell. she complained pain on her back. I inform OCC and AMB activated. She was ocnveyed to NUH.,(M)(N): Pax fell on board.,,,W03292015,sfalio02,22/01/2015 13:46,sfalio02,4/2/2015 15:07
201500379,2,SW,17/01/2015 11:00,I,NAF,218,22/01/2015,2,10/2/2015,118,1,,1,Dunman Rd x Joo Chiat Rd,Dunman,1,1,1,1,9,33,3,2,5,70,53,0,0,0,N,Y,N,N,Y,N,N,N,,T/2107,21,"SBS6156X - Right front v/m bent inwarded no damaged, Front right bumper cracked ( BMRG )",I was stopping my bus behind few m/vehs at the 1st right outer lane Dunman Rd junct Joo Chiat Rd awaiting for right turn arrow to appear when suddenly I heard sound came from my right front then I saw my bus right front v/m bent inwarded twds sidewindow I could not see any opp dir m/veh until I shift back my v/m then from my right front v/m then I saw a silver van had stopped quite far away from my bus & the rear blinking light was on on seeing I decided to check & I looked again at myfront v/m then I saw said van had sped off. And due to many oncoming m/vehs behind I did not alighted to check. Until when I reached BDI then I saw front right corner had cracked. WOCC informed.,(M)(N): 3P lorry from opposite direction sideswipe bus.,,,W03572015,sfalio02,22/01/2015 13:47,sfalio02,10/2/2015 11:31
201500381,2,SE,17/01/2015 12:27,C,NAF,202,22/01/2015,2,9/2/2015,202,1,,1,O/s Blk 538,Ang Mo Kio Ave 5,1,1,1,1,13,27,2,3,1,70,60,0,0,0,N,Y,Y,N,N,N,N,N,,,21,"SBS7414U, Scratches on rear portion",During incident period I had stopped my bus at the traffic light junc to comply with the red traffic light when I heard a sound discovered my bus rear portion was being hit by a m/car (SGX4379Y).There were some scratches on my bus rear portion. The said car sustained damaged on front portion. No one was injured. 3P admitted is his fault and willing to compensate our company. Bus resumed service after exchanged our particulars. That’s all.,(N)(N): 3P car hit rear of bus.,,,E03472015,sfalio02,22/01/2015 13:49,sfalio02,9/2/2015 16:41
201500383,2,SW,17/01/2015 23:30,C,NAF,218,22/01/2015,2,10/2/2015,218,1,,2,jurong west st 71,jurong west st 71,1,1,1,1,18,33,3,3,5,70,54,0,0,0,N,Y,Y,N,N,N,N,N,,,21,"sbs6072D - OS front cover scratches, BLRG",Aft apx act at bstop I proceed on as normal when suddenly a car SGA2590L on my right swerved into my lane thus sideswiped my front RHS. Both vehicles stopped. I alighted to check damage. Particulars exchanged. As earlier was my last bstop I contsvc as normal.,(M)(N): 3P car sideswipe bus.,,,W03422015,sfalio02,22/01/2015 13:53,sfalio02,10/2/2015 11:55
201500390,2,SE,18/01/2015 19:00,I,NAF,212,23/01/2015,1,,,1,,2,BEDOK SOUTH ROAD AFTER ECP,BEDOK SOUTH ROAD,1,1,1,1,8,33,3,2,5,70,75,0,0,0,N,Y,N,N,N,N,N,N,,,14,NO DMG,There was a pte bus (PC1261B) queueing at the traffic junction along Bedok South road. My bus stopped behind this pte bus. The pte bus driver did not pull hand brake. He was writing something. As a result  his bus rolled backward  and lightlytouched the my bus left view mirror. The driver expressed interest in pte settlement.  No injury. That s all.,(N)(N) Pte bus reversed and collided onto SBS bus,I worked PM shifts,,E04262015,sfalpr04,23/01/2015 10:20,sfalad02,6/2/2015 11:46
201500396,2,SE,19/01/2015 17:55,C,NAF,299,23/01/2015,2,10/2/2015,299,1,,2,LOR. 1 TOA PAYOH BUS STOP NEAR TO PHILLI,LOR. 1 TOA PAYOH,2,2,1,1,9,42,4,2,5,86,74,0,1,0,N,Y,Y,N,Y,N,N,N,,F/2015,23,NO DMG,I was informed of a complaint against me on 20/01/2015 regarding an incident that  after I started to drive out of the bus stop near Phillips Singapore along Lor. 1 Toa Payoh the traffic light ahead turned amber and I stepped on the brakes. At thattime I did not hear anyone fell down or injured and no one approached me also. I wish to state that I was not aware of any injuries that happened while I was driving. That s all.,(M)(N) : CFMS case. Passenger fall onboard.,I was informed on 20/01/2015 about the CFMS,27/01/2015,E04362015,sfalio04,23/01/2015 13:59,sfalio04,10/2/2015 14:26
201500397,2,SW,16/01/2015 06:23,I,FAF,122,23/01/2015,2,,,,,1,b24229 gul circle,gul circle,2,2,1,1,3,42,3,2,5,86,82,0,1,0,N,Y,Y,N,Y,N,N,N,,j/2015,23,"sbs9623U - BLRG, no cctv",I was attending to pax act at B24229. Due to little lighting while closing the front door I did not notice a F/chinese wanting to board the bus at the last min resulting the door to hit her R/arm. As she could not speak in English I got a pax totranslate. She did not want AMB and she wanted to head to BLI. At BLI I informed ARM. ARM brought said F/pax to the office and I was told to cont svc. I was later informed that said F/pax was conveyed by AMB. That is all,(N)(Y) : Female passenger trapped by door.,,27/01/2015,W03522015,sfalio04,23/01/2015 14:08,sfalad02,4/2/2015 15:40
201500399,2,SW,12/1/2015 7:00,C,NAF,222,23/01/2015,2,10/2/2015,222,1,,3,bstop rivervale Dr,rivervale dr,2,2,1,1,3,33,2,1,1,86,82,0,1,0,N,Y,Y,N,Y,N,N,N,,f/2015,23,"sbs6445L - SKRG, cctv",I was clsoind the door aft ensuring all pax had boarded when suddenly a pax came from behind looking at his phone tried to board the bus from the front door. I did not see him and I had already pressed the close/open button for the front door.this caused the door to hit said pax. upon seeing this I reopen the front door and apologised. Said pax was unhappy and commented. Later another 02 pax boarded.,(N)(N) : Passenger trapped by door.,bc reported to Rg on 21/01,23/01/2015,W04172015,sfalio04,23/01/2015 14:17,sfalio04,10/2/2015 14:24
201500404,2,SE,15/01/2015 11:00,C,NAF,499,23/01/2015,1,10/2/2015,221,1,,1,Left turn from Pasir Ris Dr 1,Pasir Ris Dr 1,2,1,1,1,9,27,2,3,1,86,61,0,0,0,N,Y,N,N,Y,N,N,N,,NP299,23,"SBS8660T, No damaged",RM informed me that they received a complaint against me by a little female paxs father on 15/01/2015. I was informed by my RM that earlier today at 1100hrs While I was about to make a turn from Pasir Ris Dr 1/ 4. The father of the little paxclaimed that her head has hit onto the front seat handle. I wish to state that after I make the left turn from the said junc I heard a little girls cries. As such I stopped my bus to make a check on her in view of her father. There was novisible injury show on her. And later I resumed back to my driving. Thats all.,(M)(N) : CFMS case. Passenger injured onboard.,Was on duty,,E04222015,sfalio04,23/01/2015 16:57,sfalio04,10/2/2015 14:04
201500414,2,SE,11/1/2015 15:30,M,NAF,299,26/01/2015,1,10/2/2015,299,1,,3,AMK BUS PARK PARKING LOT,AMK BUS PARK,3,1,1,1,13,39,4,1,5,70,58,0,0,0,N,Y,Y,N,N,N,N,N,,,23,FRONT DOOR SIDE GLASS SHATTERED,I parked my bus in AMK parking lot at 1230 hrs for split shit break. At 1530 hrs when I collected my bus found that the front door side glass shattered. Informed AS to take photo. No injury. That s all.,(N)(N) : BC noticed glass panel damaged when collecting bus.,,,E02152015,sfalio04,26/01/2015 09:03,sfalio04,10/2/2015 14:10
201500437,2,SE,20/01/2015 11:35,Q,NAF,218,26/01/2015,1,,,,,1,Bef Tg Katong Cplx,Geylang Rd,1,1,1,1,14,27,2,1,1,70,54,0,0,0,N,Y,Y,N,Y,N,N,N,,NP299,26,"SBS6185L, Minor cracked on left v/mirror bracket",I was driving along Geylang Rd when a m/lorry (GY5596A) suddenly appeared on my left and sideswipe with my bus left v/mirror. My bus left v/mirror had minor crack on it. No one was injured.The driver was not aware of the accident and left scene without stopping the lorry exchange particulars with me. Bus waits at said location after consulted CRS. CRS escorted me back to depot. Thats all.,(M)(N) 3P van collided onto left portion of bus,,,E03922015,edbdam04,26/01/2015 09:56,sfalad02,6/2/2015 17:09
201500475,2,SW,22/01/2015 19:14,C,NAF,218,27/01/2015,1,,,1,,2,Ang Mo Kio Ave 3 x AMK Ave 10,Ang Mo Kio Ave 3,1,1,1,1,8,33,3,3,1,70,54,0,0,0,N,Y,N,N,N,N,N,N,,,14,SBS7679Y - Right rear body panel scratched ( CLRG ),I was stopping my bus behind buses at the 1st left lane of AMK Ave 3 awaiting to enter into bus bay 4.9 KM. Shortly when I heard sound came from the right rear of my bus. I checked on my right front v/m & saw a red m/car SJA3300R came from behindmaking a right turn had its front left corner bumper hit onto the right rear panel of my bus. I do not know where the red car came from. I alighted to check. WOCC informed exchange particulars & cont my svc.,(N)(N) Car collided onto bus,,,W04532015,sfalpr04,27/01/2015 14:31,sfalad02,6/2/2015 17:05
201500497,2,SW,24/01/2015 12:35,C,NAF,218,28/01/2015,1,10/2/2015,218,1,,1,Jurong Pier Road aft bus stop code 21299,Jurong Pier Road,1,1,1,1,13,33,3,2,2,70,60,0,0,0,N,Y,Y,N,N,N,N,N,,,26,"Right rear bumper damaged, side engine cover & body panel damaged. (BLRG)  CCTV",After pax alighting at bus stop code 21299 I then exit from the bus stop. Due to the traffic light ahead turned to Red lights so I stopped my bus before the designated traffic light controlled for pedestrian crossing. While my bus was stationayall of sudden I heard sound at the right rear of my bus. I went down to checked and found a lorry container hit into my bus rear right rear side. The lorry driver namely Lim Lam Peng NRIC S7302415C H/P 92823732. The lorry sustained front left paneminor scratched. No injury reported. I report to WOCC.,(S)((N) 3P collided onto rear portion of bus,,,W04682015,edbdam04,28/01/2015 15:56,edbdam04,10/2/2015 10:07
201500503,2,SW,23/01/2015 13:42,Q,FAF,101,29/01/2015,2,5/2/2015,118,1,,1,buangkok green X HG St 51,buangkok green,1,1,1,1,13,27,2,3,1,70,52,0,0,0,N,Y,Y,N,N,N,N,N,,,23,"sbs6147Y- front centre bumper cracked, HCRG, cctv",I was on the extreme right lane of buangkok Green twds HG St 51. On reaching said junctn I noticed a car SGT4077P had stopped to conform to red t/light. I stepped on brakes to stop but too late causing my bus to hit said car rear. I called OCC. ParParticulars exchanged. As minor dmg I cont svc. No inj that is all,(M)(Y) : Bus involved in an accident with a Pte car.,"24,25- wkends, 26-Akmal not around",,W04892015,sfalio04,29/01/2015 08:38,sfalio04,5/2/2015 15:56
201500506,2,SE,25/01/2015 09:10,C,NAF,402,29/01/2015,2,8/2/2015,402,1,,1,Aft Sims Way b/stop,Geylang Rd,2,2,1,1,8,42,2,1,5,86,81,0,1,0,N,Y,N,N,Y,N,N,N,,NP299,21,"SBS7405X, No damaged",I was driving bus svc 2 along the said rd. I slowed down to enter the said b/stop as there wer epax alighting. At the time there were a lot of pax on the bus. When the bus came to a complete stop I heard a sound coming from behind me and I turnedto make a check and saw an elderly pax had fell and was lying face down. I also noticed there was slight bleeding on the top of his head. Immediately I got out from my seat to attend to him. EOCC was informed and ambulance activated.The said pax then conveyed to hospital. I am lodging this report for record purpose. Thats all.,(M)(N): Pax fell on board.,,29/01/2015,E04782015,sfalio02,29/01/2015 08:48,sfalio02,8/2/2015 15:30
201500508,2,SE,23/01/2015 17:20,I,NAF,205,29/01/2015,2,,,,,2,SIMS AVE,SIMS AVE,1,1,1,1,7,33,1,1,5,70,54,0,0,0,N,Y,Y,N,N,N,N,N,,,23,FRONT RIGHT SIDE PAINT PEEL OFF,I was driving straight along Sims Ave when a car (SFX1171K) suddenly turned left into Geylang Lorong 3. I stopped my bus to take photo. The car driver supposed to stop in front but she drove away. No injury. That s all.,(M)(N) : Bus involved in a side swipe accident with 3P Pte car.,,,E04692015,sfalio04,29/01/2015 08:53,sfalad02,6/2/2015 17:10
201500511,2,SW,24/01/2015 06:55,C,NAF,299,29/01/2015,2,,,,,9,Gul Rd,Gul Rd,1,1,1,1,3,33,2,2,5,70,75,0,0,0,N,Y,N,N,N,N,N,N,,,23,SBS9410S - Left front v/m assy drop off ( BLRG ),Aft paxs activities at kerbside b/stop 8.6 KM along Gul Rd I moved off & then stopped behind a pte bus PC1551P. Aft that I saw said pte bus overtook a stopped pick-up & aft overtaking said pte bus suddenly reversed twds my bus I tooted horned atsaid pte bus but fail to stop as a result said pte bus rear right top body collided onto the left front v/m of my bus.  I alighted to check 3P wish to settle & then left in hurry. WOCC informed & to wait for CRS. Aft CRS attended to my bus Ithen RTD to SLBP.,(N)(N) : Bus involved in an accident with 3P Pte bus.,,,W04832015,sfalio04,29/01/2015 09:00,sfalad02,4/2/2015 15:36
201500519,2,SW,21/01/2015 20:00,C,NAF,402,29/01/2015,2,9/2/2015,301,1,,2,"aft B40019, Bt timah Rd, Little India St",Bt timah Rd,2,1,1,1,15,33,1,1,5,86,81,0,0,0,N,Y,Y,N,N,N,N,N,,,21,"sbs8925E- JERG, cctv",Aft said bstop I proceed on. I noticed bicylce on the pavement abt to cross the ped crossing so I released accelerator to slow down in case said cyclist proceed out. Once confirming bicycle not moving off I proceed on.Bef reaching next junctn to turn left a F/pax approached me and asked why was my bus jerking. I told her that because there were cyclist around so I had to slow down. I then turned left. Said F/pax was still talking. I did not hear she mentioningthat her son fell. She alighted at Broadway Hotel bstop. I was informed by RM Chong of said CFMS on 27/01,(M)(N): Pax fell on board.,BC aws informed of CMFS on 27/01,,W05232015,sfalio02,29/01/2015 09:20,sfalio02,9/2/2015 12:27
201500522,2,SW,29/01/2015 07:20,Q,FAF,118,29/01/2015,1,3/2/2015,118,1,,3,Pioneer Rd Nth / Pioneer Circle,Pioneer Rd Nth,1,1,1,1,3,33,3,3,5,70,52,0,0,0,N,Y,N,N,N,N,N,N,,,26,"SBS9443Y - Front w/screen,destination glass,body & entrance door damaged ( BLRG )",I was driving my bus at the 1st left inner lane Pioneer Rd Nth following behind a lorry XB5049H heading twds Pioneer Circle. At said junct said lorry stopped I then stopped behind said lorry. When I saw said lorry started to move off I followed &at the sametime I was checking on my right-Pioneer Circle any oncoming m/veh. Aft checking I then looked back infront then I saw said lorry was stopping & didn’t moved off  I then brake to stop my bus but it was too late as a result my bus frontleft portion collided into the rear ctr portion of said lorry. WOCC informed. Nobody was injured onboard my bus. I alighted to check. Tr paxs & wait for tow truck. My bus was towed back to SLBP.,(M)(Y) Collided onto rear portion of 3P lorry,,,W05512015,edbdam04,29/01/2015 13:54,edbdam04,10/2/2015 10:09
201500529,2,SE,27/01/2015 07:35,I,NAF,118,29/01/2015,1,,,1,,1,Aft exit of Blk 201E carpark,Tampines St 23,1,1,1,1,6,33,2,3,1,70,51,0,0,0,N,Y,Y,N,Y,N,N,N,,NP168,14,"SBS8218M, Scractches on right rear",On 27/10/2015 @ abt 0737hrs while driving SBS bus I came to a stop at the junc of Blk 201E carpark exit as I am queening along Tampines St 23 while waiting for the traffic light to turn green at the next junc. One blue coloured sedan car came outfrom the carpark exit and made a right turn into Tampiness St 23 while doing so the front left of the said car hit onto the right rear of my bus. My bus sustained scratches on right rear. I tried to signal the blue car driver to pull to the side ofthe road but instead of doing so he drove off without stopping to verify the damage of my bus. I was unable to wrote down the reg plate nos of the blue car but there is a CCTV fitted on the bus. I would like to add that there is a witness to thisaccident the bus driver taht was driving behind me SBS3799K,(N)(N) Car collided onto bus,,,E05462015,sfalpr04,29/01/2015 14:01,sfalad02,6/2/2015 17:10
201500544,2,SW,29/01/2015 17:55,Q,NAF,204,30/01/2015,2,8/2/2015,204,1,,3,Tuas Ave 1 / Tuas Dr 2,Tuas Ave 1,1,2,1,1,8,26,4,2,5,70,51,0,1,0,N,Y,Y,N,Y,N,N,N,,T/2079,21,SBS3311J - Front portion badly damaged ( BLRG ),I was driving my bus along Tuas Ave 1 heading to infront b/stop 9.7 KM. When my bus had yet fully crossed the un-controlled T-junct Tuas Dr 2 on the leftside opp dir m/lorry GBC8932T did not stop & dashed out into said junct & make a fast right turnturning dir to Tuas Dr 2. Thus my bus front left portion collided onto said lorry front left portion causing said lorry to overturn. The lorry’s driver a male Chinese right arm sustained slight minor cut. WOCC informed to wait. MTI Amb tow truckAft being attended to by Paramedic the lorry’s driver refused to be convey to hosp. By amb. Aft tow truck had attended to my bus bus was towed back to SLBP.,(M)(N): Right turning lorry collided onto straight travelling bus.,,30/01/2015,W05782015,sfalio02,30/01/2015 15:48,sfalio02,8/2/2015 15:35
201500547,2,SW,25/01/2015 12:15,I,NAF,218,30/01/2015,2,,,,,1,whitley road X bt timah,whitley road X bt timah,1,1,1,1,15,27,2,1,1,70,54,0,0,0,N,Y,Y,N,Y,N,N,N,,t/2015,21,"sbs6219Z- RHS panel scratches, SKRG, cctv",Aft I left bs40239 I filter out twds 2nd lane.Frm the 2nd lane I turn right into Bt Timah rd. As I was turning completing the turn I saw from side mirror 01 dark grey car going  straight very near to my vehicle that almost collided into my bus.I colud not stop as t/light had changed and incoming vehicles are moving twds me. I then heard a loud crack sound. I stopped and alighted to check. OCC informed. I saw the car moved further forward and stopped aft t/light. 01 Male alighted from thecar and checked the car. I was still talking with OCC. When I turned my head said car had left.,(M)(N): 3P car sideswipe bus.,bc reported to Rg on 26/01.,,W05502015,sfalio02,30/01/2015 15:52,sfalad02,6/2/2015 14:13
201500548,2,SE,25/01/2015 18:40,C,NAF,402,30/01/2015,2,8/2/2015,402,1,,2,At Macpherson Pri Sch b/stop,Matter Rd,2,1,1,1,8,42,2,1,5,86,81,0,0,0,N,Y,N,N,Y,N,N,N,,NP299,21,"SBS8818G, No damaged",I was driving bus svc 155 along Macpherson Rd. Subsequently I came to Macpherson Pri Sch b/stop along Matter Rd and fetched two female subjects. One of them was wheelchair bounded bearing NRIC of S0862254Z another one was related to the subjectthey proceed to the wheelchair corner and the wheelchair was secured with the brake. I moved off my bus subsequently I heard a loud sound from the back as such I stopped my bus to take a look. The wheelchair bounded subject had fell as such I wentto render assist however the female subject informed me that she was ok she do not need any medical assistance. There was pax onboard willing to be my witness for the said incident. I am lodging this report for record purpose. Thats all.,(M)(N): PIW fell on board.,,,E05132015,sfalio02,30/01/2015 15:54,sfalio02,8/2/2015 15:52
201500552,2,SW,26/01/2015 06:35,Q,FAF,118,30/01/2015,2,5/2/2015,118,1,,1,PIE / Paya Lebar Rd ( below Paya lebar R,PIE,1,2,1,1,2,25,3,1,1,71,54,0,1,0,N,Y,N,N,Y,N,N,N,,T/2045,21,SBS8065L -  Right front corner bumper damaged ( CLRG ),My bus was off-svc from BBBP twds Geylang Lor 1 Term. Along PIE I was driving my bus at ctr lane & due to I had overshot the left turning pt dir to Sims Ave. I didn’t stopped & cont proceeding straight & decided to make an U-turn below Paya LebarRd showed red light I then stopped my bus. At that moment there were m/vehs stopping on my left & right. When I saw green light appeared so I let on my left & right m/vehs to move off first aft that I  moved out & saw on my rightside no m/vehI started to turn right slowly & decided to make an U-turn when my bus was beside the ctr divider then suddenly I saw a M’sian m/cycle was on my right wanted to turn right dir to Paya Lebar Rd as a result said m/cycle had its left ctr portiongrazed against the right front corner portion of my bus. M/rider fell,(M)(Y): Bus sideswipe 3P M/cycle.,,,W04752015,sfalio02,30/01/2015 16:02,sfalio02,10/2/2015 11:29
201500559,2,SE,27/01/2015 14:40,C,NAF,401,2/2/2015,2,5/2/2015,401,1,,1,BEDOK INT. ALIGHTING BERTH,BEDOK INT.,2,2,1,1,17,37,4,1,5,86,81,0,1,0,N,Y,N,N,Y,N,N,N,,G/2015,23,NO DMG,My bus was stationary at the alighting berth in Bedok Int.. I heard a loud sound resembling someone fell down on the stairs from the upper deck. Upon checking found that an elderly chinese lady in her 60s to 70s fell down. She told me that sheexperienced pain at the back of her head and her back. My colleagues helped her to the staff lounge to rest. Later. ambulance conveyed her to hospital. That s all.,(N)(N) : Elderly female passenger fall onboard.,,2/2/2015,E05722015,sfalio04,2/2/2015 10:24,sfalio04,5/2/2015 14:41
201500560,2,SW,27/01/2015 17:23,Q,NAF,205,2/2/2015,2,5/2/2015,205,1,,2,Jurong West Central 3 T BLI,Jurong West Central 3,1,1,1,1,4,25,1,3,1,70,54,0,0,0,N,Y,Y,N,N,N,N,N,,,23,"sbs7374B- rear LHS panel dented, scratched, BMRG, cctv",I was travelling alg J.West Ctrl 3 proceeding twds BLI. I was turning left at said junctnalighted. OCC informed. I advised car driver to proceed to office at BLI as traffic was quite heavy at accident area.,(M)(N) : Bus involved in an accident with a Pte car.,,,W05342015,sfalio04,2/2/2015 10:27,sfalio04,5/2/2015 14:40
201500561,2,SW,23/01/2015 22:30,C,NAF,402,2/2/2015,2,5/2/2015,299,1,,2,punggol rd,punggol rd,2,2,1,1,15,33,2,3,1,70,81,0,1,0,N,Y,Y,N,Y,N,N,N,,f/2015,23,"6825z- SKRG, cctv",I was on the slope of Punggol Rd twds PGI. I was stopping behind a CDG blue taxi. T/light was red. When turned green I moved as said taxi moved but suddenly it braked I too stepped on brakes. 01 pax standing near the door fell. 02 pax assistedsaid fallen pax. I went to him and helped him to the seat. I asked if he needs AMB and he agreed. I stopped at bs 298B Punggol Rd to let othex alight while I call OCC. Pax conveyed to KTPH. He sustained a cut on his R/eye. I wish to state said taxisaid taxi did not move off immediately as such I had to brake as the dist. was close.,(M)(N) : Passenger fall onboard.,bc reported to Rg on 26/01,,W05522015,sfalio04,2/2/2015 10:31,sfalio04,5/2/2015 14:38
201500581,2,SE,28/01/2015 16:15,C,NAF,401,3/2/2015,1,,,,,2,TIONG BAHRU ROAD BUS STOP 6051 IN FRONT,TIONG BAHRU ROAD,2,2,1,1,4,42,4,1,5,86,63,0,1,0,N,Y,N,N,Y,N,N,N,,G/2015,26,NO DMG,I stopped at a bus stop along Tiong Bahru road. A chinese woman about 30 yrs old boarded the bus. While boarding she fell and injured her left leg. She declined medical attention. Passenger : Gina H/P : 97940925.,(S)(N) Pax fell while boarding the bus,Due to weekend,4/2/2015,E05902015,edbdam04,3/2/2015 14:29,sfalad02,4/2/2015 15:06
201500587,2,SE,28/01/2015 11:30,C,NAF,499,3/2/2015,1,,,,,1,At Blk 730 b/stop,Tampines Ave 5,2,2,1,1,2,42,2,2,5,86,74,0,1,0,N,Y,N,N,Y,N,N,N,,NP299,26,"SBS8879E, No damaged",I was conducting alighting at b/stop when I heard someone shouted his his leg was stuck. i went to checked and saw young female pax leg got stuck in between the sit. I tried to help pax but couldnt. I then called EOCC. Ambulance activated.Before ambulance arrival. Pax managed to free her leg. I check with the pax if her leg is ok and pax replied she is fine. I informed EOCC but EOCC insist me to wait for ambulance. Pax wanted to leave but I stopped her. Ambulance QX959G check on thepax wasnt conveyed. I then drove back to TMI to report this matter to RG. I am lodging this report for record purpose.,(S)(N) Pax had put her right leg and it was wedged in between the seat and the wheelbox.,,4/2/2015,E05732015,edbdam04,3/2/2015 14:48,sfalad02,4/2/2015 16:23
201500589,2,SE,24/01/2015 20:00,I,NAF,218,3/2/2015,1,,,,,2,Bef turn into Kampong Java Rd,Bt Timah Rd,1,1,1,1,11,29,2,3,1,70,54,0,0,0,N,Y,Y,N,Y,N,N,N,,NP168,26,"SBS8175C, right rear damaged",I was driving bus svc 57 along Bt Timah Rd on the 2nd right lane near to the junc of Kampong Java rd ready to make my right turn into Kampong Java Rd. There is a white car which is traveling in the same direction on the extreme right lanealong Bt Timah Rd suddenly hit onto the right rear of my bus. Later the driver of this car make a quick turn to his left and drove off along Bt Timah Rd towards CTE. I am unable to see the reg plate number of the said car as it was darkduring that time. However there are CCTV at the front behind amd right side of the bus which I believed it will be able to capture the footage of the accident. No one was injured. Thats all.,(M)(N) 3P car collided onto rear portion of bus,Last week I was on Pm duty (2nd last car) finish work late.,,E06112015,edbdam04,3/2/2015 14:54,sfalad02,4/2/2015 17:29
201500604,2,SE,2/2/2015 14:20,Q,FAF,101,4/2/2015,2,10/2/2015,101,1,,1,Aft TPE Slip Rd,Pasir Ris Dr 12,1,2,1,1,18,33,2,1,5,87,73,0,5,0,N,Y,Y,N,Y,N,N,N,,NP168,21,"SBS8608X, Front right portion damaged",I was driving bus svc 53 along Pasir Ris Dr 12. There were about 30 pax in the bus. I was traveling along the extreme left lane of a the lane road along Pasir Ris Dr 12 towards Changi Airport. The middle lane was closed for road works. There was ametal barrier covering the middle lane. As my bus was approaching the metal barrier I lost control of the bus as the road was too narrow. As such the front right tyre of my bus hit the metal barrier causing it to collide with the front rightheadlight of my bus. Subsequently I jammed barke and it caused some of my pax to fall forward. As a result two of my pax who was sitting behind the drivers seat knocked their heads onto the panel behind the drivers seat. After which one of thepaxs husband came to the scene and called for police. Subsequently I,(M)(Y): Bus hit water filled barriers.,,4/2/2015,E06432015,sfalio02,4/2/2015 9:09,sfalio02,10/2/2015 11:43
201500605,2,SW,2/2/2015 16:15,Q,FAF,102,4/2/2015,2,10/2/2015,102,1,,2,Queensway / C'Wealth Dr,Queensway,1,1,2,2,2,25,3,3,1,70,52,0,0,0,N,Y,N,N,Y,N,N,N,,T/2009,21,SBS6405C - Front left portion damaged ( BMRG ),I was driving my bus along 1st left lane Queensway following behind a m/car SFZ2129S. It was drizzling & road surface was wet. I was heading twds T-junct of C’Wealth Dr. it was green light. Said junct was going down the slope & when reaching saidsaid car slowed down & started to turn left & I saw green light had turned into amber light I applied my brake to stop my bus as the road was slippery & my bus didn’t stopped & to avoid said car who was turning left I then swerved to the right butcould not avoid as a result my bus front left portion collided into the rear right portion of said car. Said car  cont turning left twds twds t/light pole. I then stopped my bus WOCC informed then  I alighted to check. Shortly Police car. TP MTI& CRS arr. Aft CRS attended to my bus & IO had interview me I,(M)(Y): Front portion of bus collided onto 3P car. 3P car spun left and hit switch box.,,,W06482015,sfalio02,4/2/2015 9:12,sfalio02,10/2/2015 11:35
201500606,2,SW,2/2/2015 14:10,C,NAF,301,4/2/2015,2,4/2/2015,301,1,,1,south bridge road X upp cross st,south bridge road X upp cross,2,2,1,2,16,27,2,3,5,86,61,0,1,0,N,Y,Y,N,Y,N,N,N,,t/2015,21,"sbs9358K - CLRG,no cctv",I was along Lane 4 of Sth Bridge Rd. I stopped at t/light juncn of Sth Bridge Rd X Upp Cross St as red t/light. Once green I moved off. I spotted 01 M/Chinese pushing a trolley of cardboards jaywalking across the road ahead of me. Other veh hornedat him thus he walked faster. I applied hardbraking to avoid collision with him. There were abt 20 pax onboard. 02 of my pax 01 F/pax fell on her knees while another 01 M/pax who was standing hit his ribcage onto the coin box panel.As both were inj I stopped at B05189 alighted all pax and called OCC. OCC despatched MTI. AMB was activated. Only the M/pax was conveyed. Aft paramedics checked on her the F/pax was not conveyed. I have a witness who was standing beside me.,(M)(N): Paxs fell on board.,,,W06332015,sfalio02,4/2/2015 9:14,sfalad02,4/2/2015 15:03
